gauge_divisor,grams,id,machine_washable,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,yardage,yarn_company_name,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean,fiber_type_animal_fiber,fiber_type_id,fiber_type_name,fiber_type_synthetic,fiber_type_vegetable_fiber
NA,25,53370,FALSE,NA,Fine Silk,nikkelon-s-fine-silk,5,1,5,plied,159,Nikkelon S,5,28,Fingering,4,14,plied,TRUE,9,Silk,FALSE,FALSE
NA,NA,155922,TRUE,NA,Fabric Twine,designs-by-mamta-fabric-twine,5,1,5,"Bumpy, Thick & Thin, Furry, Feathery",5,Designs By Mamta,6,7-12,Super Bulky,NA,5-6,"bumpy, thick & thin, furry, feathery",FALSE,6,Polyester,TRUE,FALSE
NA,100,155974,NA,NA,The Portland,abundant-earth-fiber-the-portland,5,2,10,singles,50,Abundant Earth Fiber,16,0-6,Jumbo,NA,0-4,singles,TRUE,3,Wool,FALSE,FALSE
4,100,156938,NA,28,Socklandia Twist,gigglinggecko-yarns-socklandia-twist,5,4,20,plied,437,GigglingGecko Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,54005,FALSE,NA,StarPfish,planetariumfish-starpfish,5,2,10,plied,437,Planetariumfish,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,157728,NA,32,Light Lane,penny-lane-yarns-light-lane,5,2,10,4 ply,541,Penny Lane Yarns,13,32,Light Fingering,3,NA,4 ply,TRUE,24,Wool,FALSE,FALSE
NA,85,54282,FALSE,NA,Handpainted Silk,lambspun-of-colorado-handpainted-silk,5,1,5,Smooth,215,Lambspun Of Colorado,11,22,DK,8,11,smooth,TRUE,9,Silk,FALSE,FALSE
1,100,158330,NA,18,Rustic Worsted,sunrise-fiber-co-rustic-worsted,5,2,10,NA,220,Sunrise Fiber Co.,12,20,Worsted,10,9,NA,TRUE,24,Wool,FALSE,FALSE
NA,100,159543,NA,NA,Filigran,ovillo-filigran,5,2,10,plied,656,Ovillo,7,32-34,Lace,2,NA,plied,TRUE,24,Wool,FALSE,FALSE
1,100,55228,TRUE,7,Superwash Blue Faced Leicester,beyond-basic-knits-superwash-blue-faced-leicester,5,1,5,plied,462,Beyond Basic Knits,13,32,Light Fingering,3,NA,plied,TRUE,3,Wool,FALSE,FALSE
1,100,55339,FALSE,6,Wild Sock,wildflower-dye-wild-sock,5,2,10,NA,400,Wildflower Dye,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,240,159829,NA,12,Siberia Super Bulky,poppy-yarn-and-fibre-siberia-super-bulky,5,2,10,Single Ply,120,Poppy Yarn and Fibre,6,7-12,Super Bulky,NA,5-6,single ply,TRUE,24,Wool,FALSE,FALSE
NA,NA,55510,FALSE,4.5,Ice Cream Scoops,leethal-ice-cream-scoops,5,1,5,NA,5,leethal,12,20,Worsted,10,9,NA,TRUE,3,Wool,FALSE,FALSE
4,50,55732,TRUE,32,Borealis Light,northern-lights-fiber-co-borealis-light,5,1,5,plied,240,Northern Lights Fiber Co.,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,50,55749,FALSE,22,8 Ply Australian Alpaca,fibre-naturally-8-ply-australian-alpaca,4.5,2,9,Plied,114,Fibre Naturally,11,22,DK,8,11,plied,TRUE,14,Alpaca,FALSE,FALSE
NA,NA,56090,TRUE,NA,DK Soft,sarah-brown-design-dk-soft,5,1,5,NA,250,Sarah Brown Design,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,100,161167,TRUE,13,Chunky Munky,gigglinggecko-yarns-chunky-munky,5,3,15,plied,109,GigglingGecko Yarns,4,14-15,Bulky,12,7,plied,TRUE,24,Wool,FALSE,FALSE
NA,50,56129,TRUE,NA,Atlanta,carrefour-atlanta,5,1,5,plied,185,Carrefour,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,161656,NA,28,Soft Single,speckled-finch-studios-soft-single-2,5,1,5,singles,400,Speckled Finch Studios,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
NA,100,161855,NA,NA,Merino Lace Singles,yama-yarn-merino-lace-singles,5,2,10,singles,678,Yama Yarn,7,32-34,Lace,2,NA,singles,TRUE,24,Wool,FALSE,FALSE
NA,50,162139,NA,NA,Cotton Worsted,golden-sun-cotton-worsted,5,1,5,plied,120,Golden Sun,12,20,Worsted,10,9,plied,FALSE,1,Cotton,FALSE,TRUE
NA,200,162715,TRUE,NA,Grandiose,asylum-fibers-grandiose,5,2,10,single-ply,140,Asylum Fibers,6,7-12,Super Bulky,NA,5-6,single-ply,TRUE,24,Wool,FALSE,FALSE
4,100,162880,NA,22,Mérinos Sport,laines-et-luxe-merinos-sport,5,1,5,plied,273,Laines et Luxe,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,100,163462,TRUE,28,Pima Sock,wool2dye4-pima-sock,5,1,5,plied,437,Wool2dye4,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
NA,100,163523,NA,NA,Lace,orange-flower-yarn-lace,5,3,15,unplied,870,Orange Flower Yarn,7,32-34,Lace,2,NA,unplied,TRUE,24,Wool,FALSE,FALSE
4,100,164171,TRUE,27,Single Ply Merino Fingering,cape-may-fiber-co-single-ply-merino-fingering,5,2,10,singles,362,Cape May Fiber ™,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,200,165048,TRUE,11,Donatella,strick-dich-glucklich-donatella,5,2,10,plied,219,Strick Dich Glücklich,6,7-12,Super Bulky,NA,5-6,plied,FALSE,5,Acrylic,TRUE,FALSE
4,150,165486,NA,7,Bouclé Rope,white-gum-wool-boucle-rope,5,1,5,bouclé,63,White Gum Wool,6,7-12,Super Bulky,NA,5-6,bouclé,TRUE,24,Wool,FALSE,FALSE
NA,100,165733,TRUE,NA,Geraint 4-Ply,triskelion-geraint-4-ply,5,2,10,NA,437,Triskelion,5,28,Fingering,4,14,NA,TRUE,3,Wool,FALSE,FALSE
4,43,58465,FALSE,12,Loopy Mohair,red-barn-yarn-loopy-mohair-2,5,1,5,loopy Bouclé,100,Red Barn Yarn,4,14-15,Bulky,12,7,loopy bouclé,TRUE,7,Mohair,FALSE,FALSE
4,100,166072,TRUE,28,High Twist Machine Washable Wool,kathys-fibres-high-twist-machine-washable-wool,5,3,15,"plied, high twist",399,Kathys Fibres,5,28,Fingering,4,14,"plied, high twist",TRUE,3,Wool,FALSE,FALSE
4,100,166925,TRUE,22,Cloudland,yarn-and-thyme-fibers-cloudland,5,1,5,plied,246,Yarn and Thyme Fibers,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,167382,NA,NA,Tiny Little One,northern-bee-studio-tiny-little-one,5,3,15,Single,870,Northern Bee Studio,7,32-34,Lace,2,NA,single,TRUE,24,Wool,FALSE,FALSE
4,100,167512,NA,28,Non-SW Moonflower Merino,dandelions--daisies-fiber-arts-non-sw-moonflower-merino,5,1,5,plied,438,Dandelions & Daisies Fiber Arts,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,50,167615,NA,NA,Number 4,garthenor-organic-number-4,4,1,4,Plied,66,Garthenor Organic,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,167618,NA,NA,Number 6,garthenor-organic-number-6,4,1,4,Plied,60,Garthenor Organic,6,7-12,Super Bulky,NA,5-6,plied,TRUE,3,Wool,FALSE,FALSE
4,20,167901,NA,28,Splash Test Dummies,black-forest-yarn-splash-test-dummies,5,1,5,plied,87,Black Forest Yarn,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,167956,TRUE,24,Sport328,swoon-fibers-sport328,5,3,15,plied,328,Swoon Fibers,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,100,168024,NA,28,AV1,karoa-fibres-av1,5,1,5,plied,400,Karoa Fibres,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,100,168048,TRUE,28,KR Jumper,knitley-road-kr-jumper,5,1,5,plied,437,Knitley Road,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,100,168600,NA,28,Merino Singles,yipee-yarn-merino-singles,5,2,10,singles,400,Yipee Yarn,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
NA,100,168717,TRUE,NA,Single-Merino 400,farbenprachtig-single-merino-400,4,1,4,NA,437,farbenprächtig,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,100,169116,NA,21,Luxury Pima Cotton DK,made-by-penguins-luxury-pima-cotton-dk,5,2,10,plied,219,Made by Penguins,11,22,DK,8,11,plied,FALSE,1,Cotton,FALSE,TRUE
1,NA,60332,TRUE,2.5,Chicago,textiles-a-mano-chicago,5,1,5,Smooth,210,Textiles A Mano,4,14-15,Bulky,12,7,smooth,TRUE,24,Wool,FALSE,FALSE
NA,NA,60366,FALSE,NA,Kettle Dyed,datura-fiber-arts-kettle-dyed,5,1,5,plied,264,Datura Fiber Arts,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
NA,NA,169617,TRUE,NA,TRC Texel Silk Sock  dik niet ontgomde zijde,bart--francis-trc-texel-silk-sock-dik-niet-ontgomde-zijde,5,1,5,NA,1312,Bart & Francis,9,NA,Thread,NA,NA,NA,TRUE,9,Silk,FALSE,FALSE
1,NA,60554,TRUE,6,Addiction 3ply,sarah-brown-design-addiction-3ply,5,3,15,NA,420,Sarah Brown Design,13,32,Light Fingering,3,NA,NA,TRUE,24,Wool,FALSE,FALSE
NA,100,60923,TRUE,NA,thistledown aran,imbued-fibers-thistledown-aran,5,2,10,2-ply,181,imbued fibers,1,18,Aran,10,8,2-ply,TRUE,24,Wool,FALSE,FALSE
NA,100,170743,TRUE,NA,Perlgarn 12/2,schmusewolle-perlgarn-12-2,4.5,2,9,plied,656,Schmusewolle,7,32-34,Lace,2,NA,plied,TRUE,3,Wool,FALSE,FALSE
4,100,61133,FALSE,25,Studio Cashmere Lace,stitch-diva-studios-studio-cashmere-lace,5,2,10,Plied,760,Stitch Diva Studios,7,32-34,Lace,2,NA,plied,TRUE,13,Cashmere,FALSE,FALSE
NA,100,171020,NA,NA,Extrafine,olimpias-extrafine,5,2,10,NA,1750,Olimpias,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,100,171385,NA,32,Fremont Lace,arkaik-fibres-fremont-lace,5,1,5,NA,875,Arkaik Fibres,7,32-34,Lace,2,NA,NA,TRUE,3,Wool,FALSE,FALSE
4,50,61525,FALSE,18,Lamswol,de-gildezusters-lamswol,5,1,5,Single ply,109,De Gildezusters,12,20,Worsted,10,9,single ply,TRUE,3,Wool,FALSE,FALSE
4,100,171996,TRUE,28,Tail Chaser,blue-barn-fiber-tail-chaser,5,2,10,plied,400,Blue Barn Fiber,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,310,61877,FALSE,NA,irish linen (futo),kinshou-irish-linen-futo,5,2,10,plied,1126,Kinsyo,5,28,Fingering,4,14,plied,FALSE,12,Linen,FALSE,TRUE
4,114,61980,TRUE,18,Balsam Merino,sticky-peas-balsam-merino,5,2,10,plied,200,Sticky Peas,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
4,25,172373,TRUE,22,Merino DK Minis,puzzle-tree-yarns-merino-dk-minis,5,1,5,plied,65,Puzzle Tree Yarns,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
1,100,62304,TRUE,6,ASA LUCCA - F/S,ashtonstudioarts-asa-lucca---f-s,5,1,5,NA,400,Ashton Studio Arts,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,100,172992,NA,20,Strickgarn Brigitte,tedi-strickgarn-brigitte,5,1,5,plied,197,Tedi Handmade with Love,12,20,Worsted,10,9,plied,FALSE,5,Acrylic,TRUE,FALSE
NA,100,173484,NA,NA,Continuum - DK,mad-scientist-yarns-continuum---dk,5,2,10,NA,252,Mad Scientist Yarns,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
4,100,173669,NA,23,Merino Sport (Non-Superwash),fiber-for-the-people-merino-sport-non-superwash,5,1,5,NA,328,Fiber for the People ®,10,24-26,Sport,5,12,NA,TRUE,24,Wool,FALSE,FALSE
4,100,173975,TRUE,28,Butter Single,seismic-yarn--dyeworks-butter-single,5,2,10,singles,437,Seismic Yarn & Dyeworks,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,100,174133,NA,22,Polwarth DK,shipwrecked-sheep-polwarth-dk,4,2,8,plied,245,Shipwrecked Sheep,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,100,174295,NA,20,Suri Alpaca DK,great-ocean-road-woollen-mill-suri-alpaca-dk,5,1,5,plied,213,Great Ocean Road Woollen Mill,11,22,DK,8,11,plied,TRUE,14,Alpaca,FALSE,FALSE
NA,100,174602,NA,NA,Harpy,bigfoot-yarn-company-harpy,5,1,5,NA,872,Bigfoot Yarn Company,7,32-34,Lace,2,NA,NA,TRUE,24,Wool,FALSE,FALSE
4,100,175090,NA,16,NFA Merino Aran,naturalfibrearts-nfa-merino-aran,5,1,5,Plied,182,NaturalFibreArts,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
NA,50,63838,FALSE,NA,Bonanza,haviansa-bonanza-4,3,2,6,NA,48,Haviansa,4,14-15,Bulky,12,7,NA,FALSE,5,Acrylic,TRUE,FALSE
4,200,64140,TRUE,18,Luxury 10ply,crafty-desires-luxury-10ply,5,1,5,slinky soft,328,Crafty Desires,1,18,Aran,10,8,slinky soft,TRUE,3,Wool,FALSE,FALSE
4,100,176017,NA,26,Nebula,bynight-dyes-nebula,5,2,10,plied,401,ByNight Dyes,5,28,Fingering,4,14,plied,TRUE,14,Alpaca,FALSE,FALSE
4,50,176130,TRUE,22,Periodic Table DK,the-yarn-lab-periodic-table-dk,5,1,5,plied,131,The Yarn Lab,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,176458,TRUE,12,Dainty Light,jubilee-yarn-dainty-light,4,1,4,plied,105,Jubilee Yarn,6,7-12,Super Bulky,NA,5-6,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,176583,NA,16,Llama Soft,wollgarnspinnerei-ferner-llama-soft,5,1,5,plied,137,Ferner Wolle,1,18,Aran,10,8,plied,TRUE,16,Llama,FALSE,FALSE
1,100,64953,TRUE,4.5,Superwash Merino Worsted,cantrix-superwash-merino-worsted,5,1,5,Plied,220,Knitwich,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
NA,120,65109,TRUE,NA,Quick Sox On Fox,yarnandkisses-quick-sox-on-fox,5,1,5,NA,328,Yarnandkisses,10,24-26,Sport,5,12,NA,TRUE,24,Wool,FALSE,FALSE
4,100,177078,NA,14,FIL K,les-toisons-bretonnes-fil-k,5,1,5,Singles,109,Les Toisons Bretonnes,4,14-15,Bulky,12,7,singles,TRUE,3,Wool,FALSE,FALSE
1,200,177187,NA,3,Cheviot Super Chunky,skein-heroine-cheviot-super-chunky,5,3,15,NA,142,Skein Heroine,6,7-12,Super Bulky,NA,5-6,NA,TRUE,3,Wool,FALSE,FALSE
4,100,177439,NA,24,Merino Twist,emiteri-yarns-merino-twist,5,1,5,plied,399,Emiteri Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,177588,NA,NA,moor | fingering/sock/4ply,meadowyarn-moor--fingering-sock-4ply,5,1,5,NA,437,meadowyarn,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,50,177672,NA,20,Muhu Baby Alpaca Hand Paint Worsted,inca-tops-muhu-baby-alpaca-hand-paint-worsted,5,1,5,plied,109,Inca Tops,12,20,Worsted,10,9,plied,TRUE,14,Alpaca,FALSE,FALSE
NA,400,177788,TRUE,NA,Self Stripe Scarf,the-yarn-therapist-self-stripe-scarf,5,1,5,NA,875,The Yarn Therapist,12,20,Worsted,10,9,NA,TRUE,24,Wool,FALSE,FALSE
NA,150,177885,NA,NA,Cashmere Splendour Laceweight 4/42nm,colourmart-cashmere-splendour-laceweight-4-42nm,5,1,5,plied,1705,ColourMart,7,32-34,Lace,2,NA,plied,TRUE,13,Cashmere,FALSE,FALSE
4,100,178275,NA,22,Paddock DK,farmhaus-fibres-paddock-dk,5,1,5,plied,246,Farmhaus Fibres,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,178659,NA,18,Bloom,ocean-by-the-sea-bloom,5,1,5,plied,160,Ocean by the Sea,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,178678,NA,NA,Singles Merino,fairy-realm-yarns-singles-merino,5,2,10,Single ply,400,Fairy Realm Yarns,5,28,Fingering,4,14,single ply,TRUE,24,Wool,FALSE,FALSE
4,100,178789,NA,28,Fingering High Twist Single,fiber-me-this-fingering-high-twist-single,5,2,10,singles,400,Fiber Me This,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,100,178947,TRUE,20,Vintage Merino,megs--co-vintage-merino,5,1,5,plied,218,Megs & Co,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,100,178986,NA,28,Merino Superwash Single,le-tinte-del-bosco-merino-superwash-single,5,2,10,singles,400,Le Tinte del Bosco,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,115,179319,NA,28,Satin Singles,kingdom-fleece--fiberworks-satin-singles,5,1,5,singles,434,Kingdom Fleece & Fiberworks,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,100,179416,NA,18,Worsted Merino,cape-cod-yarns-worsted-merino,5,1,5,NA,180,Cape Cod Yarns,1,18,Aran,10,8,NA,TRUE,24,Wool,FALSE,FALSE
4,100,179453,TRUE,16,Aran,summit-rd-fibers-aran,5,1,5,NA,182,Summit Rd. Fibers,1,18,Aran,10,8,NA,TRUE,24,Wool,FALSE,FALSE
4,114,179666,NA,24,High Desert,lanis-lana-high-desert,4,1,4,plied,490,Lani's Lana ~ Fine Rambouillet Wool,13,32,Light Fingering,3,NA,plied,TRUE,3,Wool,FALSE,FALSE
4,100,179700,TRUE,30,Infinito,wollkatze-infinito,5,1,5,plied,547,Wollkatze,7,32-34,Lace,2,NA,plied,TRUE,24,Wool,FALSE,FALSE
NA,250,179715,TRUE,NA,Trapillo Pluma,rosas-crafts-trapillo-pluma,5,1,5,NA,120,Rosas Crafts,6,7-12,Super Bulky,NA,5-6,NA,FALSE,1,Cotton,FALSE,TRUE
NA,100,179932,NA,NA,Mérinos d'Arles,tot-le-matin-yarns-merinos-darles,5,2,10,NA,437,tôt le matin Yarns,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
NA,100,180019,NA,NA,100% SW Merino DK,ryberry-yarns-100-sw-merino-dk,5,2,10,NA,218,Ryberry Yarns,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,110,180195,NA,20,Worsted,circle-r-lamb-worsted,5,2,10,plied,200,Circle R Lamb,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,100,180226,NA,28,Glee,euphoriaknits-glee,5,2,10,plied,437,EuphoriaKnits,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,68935,FALSE,NA,Cornish Sock,fat-hen-fibers-cornish-sock,4.33,3,13,NA,400,Fat Hen Fibers,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,100,180585,TRUE,18,10ply Semi-Solids,manmadefibre-10ply-semi-solids,5,1,5,plied,192,ManMadeFibre,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,180623,NA,NA,Merino Single,inwollviert-merino-single,5,2,10,single ply,400,Inwollviert,5,28,Fingering,4,14,single ply,TRUE,24,Wool,FALSE,FALSE
NA,115,180678,NA,NA,Robin DK,the-small-bird-workshop-robin-dk,5,2,10,3 ply,250,The Small Bird Workshop,11,22,DK,8,11,3 ply,TRUE,3,Wool,FALSE,FALSE
4,150,180735,NA,23,Fatty BFL,a-twisted-little-fiber-co-fatty-bfl,5,1,5,plied,657,A Twisted Little Fiber Co,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,100,180801,NA,32,Acryl Garen LF,xenos-acryl-garen-lf,5,1,5,plied,273,Xenos,13,32,Light Fingering,3,NA,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,180831,TRUE,20,Baumwollgarn/Topflappengarn,ellenor-baumwollgarn-topflappengarn,5,1,5,plied,93,ElleNor,12,20,Worsted,10,9,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,180845,NA,23,Double Dutch,the-dutch-yarn-barn-double-dutch,5,3,15,Plied,219,The Dutch Yarn Barn,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,181004,TRUE,NA,Merino Sock,sleeping-cat-designs-merino-sock,5,1,5,high twist - plied,361,Sleeping Cat Designs,5,28,Fingering,4,14,high twist - plied,TRUE,24,Wool,FALSE,FALSE
NA,100,181383,NA,NA,Bluff Cove 4 ply,wooltops-bluff-cove-4-ply,5,2,10,Smooth,437,Wooltops,5,28,Fingering,4,14,smooth,TRUE,3,Wool,FALSE,FALSE
4,50,181555,TRUE,22,Corriedale 8 ply Hand Dyed,kakapo-creations-corriedale-8-ply-hand-dyed,5,1,5,plied,114,Kakapo Creations,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,100,70018,FALSE,20,Reine Naturschafwolle,jvon-heimendahlsche-agrar-kontor-kg-reine-naturschafwolle,5,1,5,Plied,218,Gut Heimendahl,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,100,181703,NA,21,Unicorn Baby Alpaca DK,made-by-penguins-unicorn-baby-alpaca-dk,5,1,5,plied,219,Made by Penguins,11,22,DK,8,11,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,181982,NA,28,Baby Alpaca Sock,zippy-zebra-yarn-baby-alpaca-sock,5,2,10,plied,400,Zippy Zebra Yarn,5,28,Fingering,4,14,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,182240,NA,23,Superwash Merino DK,ivy-brambles-superwash-merino-dk,5,1,5,plied,296,Ivy Brambles,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,70742,FALSE,NA,Thunacar,nimu-thunacar,5,3,15,NA,874,Nimu,7,32-34,Lace,2,NA,NA,TRUE,3,Wool,FALSE,FALSE
4,100,182494,NA,24,Debouillet 2 ply,marathon-basin-wool-mill-debouillet-2-ply,5,2,10,plied,300,Marathon Basin Wool Mill,10,24-26,Sport,5,12,plied,TRUE,3,Wool,FALSE,FALSE
NA,300,182522,NA,NA,Wool 4/12NM dk wt,colourmart-wool-4-12nm-dk-wt,5,1,5,NA,970,ColourMart,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
4,100,182782,NA,18,Merino Aran,queenie-crochet-merino-aran,5,2,10,plied,182,Queenie Crochet,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
NA,115,182840,FALSE,NA,Merino DK,airdelune-merino-dk,5,1,5,NA,260,Airdelune,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
NA,100,182895,NA,NA,Ewetopia Bulky,lambstrings-yarn-ewetopia-bulky,5,2,10,NA,106,Lambstrings Yarn,4,14-15,Bulky,12,7,NA,TRUE,24,Wool,FALSE,FALSE
4,100,182957,NA,20,Harvest Black Welsh Mountain,alberta-yarn-project-harvest-black-welsh-mountain,5,1,5,plied,219,Alberta Yarn Project,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,100,183019,TRUE,28,Sheila Socks,maruma-hand-dyed-yarns-sheila-socks,5,1,5,"plied, high twist",399,Maruma Hand Dyed Yarns,5,28,Fingering,4,14,"plied, high twist",TRUE,24,Wool,FALSE,FALSE
NA,150,183217,NA,NA,Cicibebe Blanket,woolly-and-warmy-cicibebe-blanket,5,1,5,NA,164,Woolly and Warmy,4,14-15,Bulky,12,7,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,183233,NA,12,Tabor,opposite-coast-dyes-tabor,5,1,5,3 ply,200,Opposite Coast Dyes,11,22,DK,8,11,3 ply,TRUE,24,Wool,FALSE,FALSE
NA,10,71879,FALSE,NA,Big PomPom,avril-big-pompom,5,1,5,NA,17,AVRIL,4,14-15,Bulky,12,7,NA,FALSE,2,Nylon,TRUE,FALSE
NA,100,183529,TRUE,NA,Filo di Scozia 5/3,filati-tre-sfere-filo-di-scozia-5-3,3,1,3,plied,284,Filati Tre Sfere,9,NA,Thread,NA,NA,plied,FALSE,1,Cotton,FALSE,TRUE
NA,50,183539,TRUE,NA,Polar Soft,ice-yarns-polar-soft,4,1,4,Eyelash,60,Ice Yarns,6,7-12,Super Bulky,NA,5-6,eyelash,FALSE,2,Nylon,TRUE,FALSE
4,100,183671,NA,32,Naturals,vickevira-naturals,4.67,3,14,handspun singles,465,Vickevira,13,32,Light Fingering,3,NA,handspun singles,TRUE,3,Wool,FALSE,FALSE
4,100,72540,TRUE,12,Banff Bulky Light,rocky-mountain-dyeworks-banff-bulky-light,5,2,10,plied,130,Rocky Mountain Dyeworks,4,14-15,Bulky,12,7,plied,TRUE,24,Wool,FALSE,FALSE
4,100,183902,NA,32,Highland Wool,lakshmis-dreams-highland-wool,5,4,20,NA,459,Lakshmi's Dreams,13,32,Light Fingering,3,NA,NA,TRUE,3,Wool,FALSE,FALSE
NA,100,184027,NA,NA,Worsted,wander-luck-fibers-worsted,5,1,5,NA,218,Wander Luck Fibers,12,20,Worsted,10,9,NA,TRUE,24,Wool,FALSE,FALSE
4,100,184075,NA,20,pasture dk,sunflower-knit-pasture-dk,5,1,5,plied,218,sunflower knit,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,100,184383,TRUE,22,Merino DK 8ply,amuneiro-merino-dk-8ply,5,1,5,plied,273,amuneiro,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
NA,352,184423,NA,NA,Tröllaband,uppspuni-trollaband,5,1,5,NA,60,Uppspuni,16,0-6,Jumbo,NA,0-4,NA,TRUE,3,Wool,FALSE,FALSE
NA,NA,184552,TRUE,NA,Oonagh Lace,wild-atlantic-yarns-oonagh-lace,5,1,5,NA,1312,Wild Atlantic Yarns,7,32-34,Lace,2,NA,NA,TRUE,24,Wool,FALSE,FALSE
NA,100,184782,NA,NA,Merinonaturgarn,regensburger-otztaler-schafwollzentrum-merinonaturgarn,5,1,5,NA,219,Regensburger Ötztaler Schafwollzentrum,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,115,184939,NA,22,BFL DK,allison-barnes-yarn-bfl-dk,5,1,5,NA,250,Allison Barnes Yarn,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
NA,NA,185094,NA,NA,Single Ply Fingering,summit-rd-fibers-single-ply-fingering,5,2,10,NA,437,Summit Rd. Fibers,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
1,100,185300,TRUE,5.5,Merino DK,woolmarket-fibers-merino-dk,5,1,5,plied,246,Woolmarket Fibers,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,185309,NA,22,BFL DK,mcintosh-bfl-dk,5,3,15,plied,246,McIntosh,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
